wlbWellboreName,wlbWell,wlbDrillingOperator,wlbProductionLicence,wlbStatus,wlbPurpose,wlbPurposePlanned,wlbContent,wlbWellType,wlbSubSea,wlbEntryDate,wlbCompletionDate,wlbEntryPreDrillDate,wlbCompPreDrillDate,wlbField,wlbDrillPermit,wlbDiscovery,wlbDiscoveryWellbore,wlbKellyBushElevation,wlbFinalVerticalDepth,wlbTotalDepth,wlbWaterDepth,wlbKickOffPoint,wlbMainArea,wlbDrillingFacility,wlbFacilityTypeDrilling,wlbDrillingFacilityFixedOrMoveable,wlbProductionFacility,wlbLicensingActivity,wlbMultilateral,wlbContentPlanned,wlbEntryYear,wlbCompletionYear,wlbReclassFromWellbore,wlbPluggedAbandonDate,wlbPluggedDate,wlbLicenceTargetName,wlbPlotSymbol,wlbGeodeticDatum,wlbNsDeg,wlbNsMin,wlbNsSec,wlbNsCode,wlbEwDeg,wlbEwMin,wlbEwSec,wlbEwCode,wlbNsDecDeg,wlbEwDesDeg,wlbNsUtm,wlbEwUtm,wlbUtmZone,wlbNamePart1,wlbNamePart2,wlbNamePart3,wlbNamePart4,wlbNamePart5,wlbNamePart6,wlbFactPageUrl,wlbFactMapUrl,wlbDiskosWellboreType,wlbDiskosWellboreParent,wlbNpdidWellbore,dscNpdidDiscovery,fldNpdidField,wlbWdssQcDate,wlbReleasedDate,prlNpdidProductionLicence,prlNpdidProdLicenceTarget,fclNpdidFacilityDrilling,fclNpdidFacilityProducing,wlbNpdidWellboreReclass,wlbDateUpdated,wlbDateUpdatedMax,datesyncNPD 
25/8-C-3 A,25/8-C-3,Esso Exploration and Production Norway A/S,027 ,WILL NEVER BE DRILLED,PRODUCTION,PRODUCTION,,DEVELOPMENT, NO,,,,,RINGHORNE ØST,2453-P,25/8-14 S,NO,60.3,,,128.0,,NORTH SEA,RINGHORNE,JACKET 4 LEGS,FIXED,RINGHORNE,2-A,NO,OIL,0,0,,,,,81,ED50  ,59,15,58.13,N,2,26,59.54,E,59.266147,2.449872,6569969.73,468636.80,31,25,8,C,3,A,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=4969,,sidetrack           ,25/8-C-3                                ,4969,2472571,3505505,,,20988,,280849,280849,0,23.02.2021,,28.04.2022
25/8-C-4,25/8-C-4,Esso Exploration and Production Norway A/S,027 ,CLOSED,PRODUCTION,PRODUCTION,OIL,DEVELOPMENT, NO,14.02.2003,17.03.2003,,,BALDER,2225-P,25/8-11 Ringhorne,NO,60.3,1961.0,4310.0,128.5,,NORTH SEA,RINGHORNE,JACKET 4 LEGS,FIXED,RINGHORNE,2-A,NO,OIL,2003,2003,,,,,50,ED50  ,59,15,57.99,N,2,26,59.3,E,59.266108,2.449806,6569965.43,468632.97,31,25,8,C,4,,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=4669,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=4669,initial             ,                                        ,4669,44318,43562,,17.03.2005,20988,,280849,280849,0,23.02.2021,06.10.2015,28.04.2022
25/8-C-5,25/8-C-5,ExxonMobil Exploration and Production Norway AS,027 ,PRODUCING,PRODUCTION,PRODUCTION,OIL,DEVELOPMENT, NO,21.10.2005,19.12.2005,,,BALDER,2632-P,25/8-11 Ringhorne,NO,60.3,1948.0,5133.0,128.5,,NORTH SEA,RINGHORNE,JACKET 4 LEGS,FIXED,RINGHORNE,2-A,NO,OIL,2005,2005,,,,,50,ED50  ,59,15,58.02,N,2,26,59.45,E,59.266117,2.449847,6569966.34,468635.35,31,25,8,C,5,,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=5219,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=5219,initial             ,                                        ,5219,44318,43562,,19.12.2007,20988,,280849,280849,0,22.04.2022,06.10.2015,28.04.2022
25/8-C-6,25/8-C-6,Esso Exploration and Production Norway A/S,027 ,PRODUCING,PRODUCTION,PRODUCTION,OIL,DEVELOPMENT, NO,19.11.2002,20.01.2003,20.10.2002,23.10.2002,BALDER,2207-P,25/8-11 Ringhorne,NO,60.3,1945.8,4479.0,128.5,,NORTH SEA,RINGHORNE,JACKET 4 LEGS,FIXED,RINGHORNE,2-A,NO,OIL,2002,2003,,,,,50,ED50  ,59,15,57.92,N,2,26,59.36,E,59.266089,2.449822,6569963.26,468633.90,31,25,8,C,6,,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=4646,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=4646,initial             ,                                        ,4646,44318,43562,,20.01.2005,20988,,280849,280849,0,22.03.2022,06.10.2015,28.04.2022
25/8-C-7,25/8-C-7,ExxonMobil Exploration and Production Norway AS,027 ,PRODUCING,PRODUCTION,PRODUCTION,OIL,DEVELOPMENT, NO,12.12.2004,15.01.2005,,,BALDER,2473-P,25/8-C-20,NO,60.3,1930.0,3901.0,128.5,,NORTH SEA,RINGHORNE,JACKET 4 LEGS,FIXED,RINGHORNE,2-A,NO,OIL,2004,2005,,,,,50,ED50  ,59,15,57.95,N,2,26,59.51,E,59.266097,2.449864,6569964.16,468636.28,31,25,8,C,7,,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=4997,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=4997,initial             ,                                        ,4997,2455295,43562,,15.01.2007,20988,,280849,280849,0,23.02.2021,06.10.2015,28.04.2022
25/8-C-8,25/8-C-8,Esso Exploration and Production Norway A/S,027 ,PLUGGED,OBSERVATION,OBSERVATION,NOT APPLICABLE,DEVELOPMENT, NO,16.07.2003,11.08.2003,07.02.2003,09.02.2003,BALDER,2315-P,25/8-10 S Ringhorne,NO,60.3,1807.5,5209.0,128.5,,NORTH SEA,RINGHORNE,JACKET 4 LEGS,FIXED,RINGHORNE,2-A,NO,NOT APPLICABLE,2003,2003,,,11.08.2003,,99,ED50  ,59,15,57.98,N,2,26,59.65,E,59.266106,2.449903,6569965.07,468638.51,31,25,8,C,8,,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=4783,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=4783,initial             ,                                        ,4783,52316,43562,,11.08.2005,20988,,280849,280849,0,23.02.2021,09.03.2022,28.04.2022
25/8-C-8 A,25/8-C-8,Esso Exploration and Production Norway A/S,027 ,PLUGGED,PRODUCTION,PRODUCTION,OIL,DEVELOPMENT, NO,12.08.2003,01.09.2003,,,BALDER,2316-P,25/8-10 S Ringhorne,NO,60.3,1798.0,5390.0,128.5,3394.0,NORTH SEA,RINGHORNE,JACKET 4 LEGS,FIXED,RINGHORNE,2-A,NO,OIL,2003,2003,,,30.11.2021,,50,ED50  ,59,15,57.98,N,2,26,59.65,E,59.266106,2.449903,6569965.07,468638.51,31,25,8,C,8,A,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=4784,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=4784,sidetrack           ,25/8-C-8                                ,4784,52316,43562,,01.09.2005,20988,,280849,280849,0,02.12.2021,09.03.2022,28.04.2022
25/8-C-8 B,25/8-C-8,Vår Energi AS,027 ,PRODUCING,PRODUCTION,PRODUCTION,OIL,DEVELOPMENT, NO,05.12.2021,27.12.2021,,,BALDER,5322-P,25/8-1 (Ringhorne Forseti),NO,60.3,,4515.0,128.5,1530.0,NORTH SEA,RINGHORNE,JACKET 4 LEGS,FIXED,RINGHORNE,2-A,NO,OIL,2021,2021,,,,,50,ED50  ,59,15,57.98,N,2,26,59.65,E,59.266106,2.449903,6569965.07,468638.51,31,25,8,C,8,B,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=9473,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=9473,sidetrack           ,25/8-C-8 A                              ,9473,44312,43562,,27.12.2023,20988,,280849,280849,0,22.02.2022,,28.04.2022
25/8-C-9,25/8-C-9,Esso Exploration and Production Norway A/S,027 ,PRODUCING,PRODUCTION,PRODUCTION,OIL,DEVELOPMENT, NO,05.04.2004,28.05.2004,,,BALDER,2416-P,25/8-C-20,NO,60.3,1933.0,6309.0,128.5,,NORTH SEA,RINGHORNE,JACKET 4 LEGS,FIXED,RINGHORNE,2-A,NO,OIL,2004,2004,,,,,50,ED50  ,59,15,57.81,N,2,26,59.27,E,59.266058,2.449797,6569959.86,468632.45,31,25,8,C,9,,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=4921,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=4921,initial             ,                                        ,4921,2455295,43562,,28.05.2006,20988,,280849,280849,0,23.02.2021,06.10.2015,28.04.2022
25/8-C-10,25/8-C-10,Esso Exploration and Production Norway A/S,027 ,PLUGGED,OBSERVATION,OBSERVATION,NOT APPLICABLE,DEVELOPMENT, NO,08.02.2004,05.03.2004,,,BALDER,2376-P,25/8-C-20,NO,60.3,2048.0,5105.0,128.5,,NORTH SEA,RINGHORNE,JACKET 4 LEGS,FIXED,RINGHORNE,2-A,NO,NOT APPLICABLE,2004,2004,,,05.03.2004,,99,ED50  ,59,15,57.77,N,2,26,59.48,E,59.266047,2.449856,6569958.60,468635.76,31,25,8,C,10,,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=4873,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=4873,initial             ,                                        ,4873,2455295,43562,,05.03.2006,20988,,280849,280849,0,23.02.2021,09.03.2022,28.04.2022
25/8-C-10 A,25/8-C-10,Esso Exploration and Production Norway A/S,027 ,CLOSED,INJECTION,PRODUCTION,GAS,DEVELOPMENT, NO,08.03.2004,26.03.2004,,,BALDER,2377-P,25/8-C-20,NO,60.3,1928.0,5277.0,128.5,3954.0,NORTH SEA,RINGHORNE,JACKET 4 LEGS,FIXED,RINGHORNE,2-A,NO,OIL,2004,2004,,,,,91,ED50  ,59,15,57.77,N,2,26,59.48,E,59.266047,2.449856,6569958.60,468635.76,31,25,8,C,10,A,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=4874,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=4874,sidetrack           ,25/8-C-10                               ,4874,2455295,43562,,26.03.2006,20988,,280849,280849,0,22.02.2022,06.10.2015,28.04.2022
25/8-C-11,25/8-C-11,Esso Exploration and Production Norway A/S,027 ,PLUGGED,OBSERVATION,OBSERVATION,NOT APPLICABLE,DEVELOPMENT, NO,08.12.2003,29.12.2003,,,BALDER,2355-P,25/8-1 (Ringhorne Forseti),NO,60.3,1805.0,5992.0,128.5,,NORTH SEA,RINGHORNE,JACKET 4 LEGS,FIXED,RINGHORNE,2-A,NO,NOT APPLICABLE,2003,2003,,,29.12.2003,,99,ED50  ,59,15,57.83,N,2,26,59.77,E,59.266064,2.449936,6569960.42,468640.37,31,25,8,C,11,,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=4846,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=4846,initial             ,                                        ,4846,44312,43562,,29.12.2005,20988,,280849,280849,0,23.02.2021,06.10.2015,28.04.2022
25/8-C-11 A,25/8-C-11,Esso Exploration and Production Norway A/S,027 ,PLUGGED,PRODUCTION,PRODUCTION,OIL,DEVELOPMENT, NO,31.12.2003,29.01.2004,,,BALDER,2356-P,25/8-1 (Ringhorne Forseti),NO,60.3,1801.0,6042.0,128.5,2500.0,NORTH SEA,RINGHORNE,JACKET 4 LEGS,FIXED,RINGHORNE,2-A,NO,OIL,2003,2004,,,15.01.2021,,50,ED50  ,59,15,57.83,N,2,26,59.77,E,59.266064,2.449936,6569960.42,468640.37,31,25,8,C,11,A,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=4847,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=4847,sidetrack           ,25/8-C-11                               ,4847,44312,43562,,29.01.2006,20988,,280849,280849,0,23.02.2021,06.10.2015,28.04.2022
25/8-C-11 B,25/8-C-11,Vår Energi AS,027 ,PRODUCING,PRODUCTION,PRODUCTION,OIL,DEVELOPMENT, NO,20.01.2021,05.03.2021,,,BALDER,5188-P,25/8-1 (Ringhorne Forseti),NO,60.3,,3888.0,128.5,1562.0,NORTH SEA,RINGHORNE,JACKET 4 LEGS,FIXED,RINGHORNE,2-A,NO,OIL,2021,2021,,,,,50,ED50  ,59,15,57.83,N,2,26,59.77,E,59.266064,2.449936,6569960.42,468640.37,31,25,8,C,11,B,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=9222,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=9222,sidetrack           ,25/8-C-11 A                             ,9222,44312,43562,,05.03.2023,20988,,280849,280849,0,25.09.2021,,28.04.2022
25/8-C-12,25/8-C-12,ExxonMobil Exploration and Production Norway AS,027 ,INJECTING,INJECTION,PRODUCTION,GAS,DEVELOPMENT, NO,23.04.2005,21.08.2005,,,BALDER,2554-P,25/11-1 Balder,NO,60.3,1809.0,7558.0,128.5,,NORTH SEA,RINGHORNE,JACKET 4 LEGS,FIXED,RINGHORNE,2-A,NO,OIL,2005,2005,,,,,91,ED50  ,59,15,57.66,N,2,26,59.39,E,59.266017,2.449831,6569955.21,468634.31,31,25,8,C,12,,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=5101,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=5101,initial             ,                                        ,5101,44210,43562,,21.08.2007,20988,,280849,280849,0,23.02.2021,06.10.2015,28.04.2022
25/8-C-13,25/8-C-13,Esso Exploration and Production Norway A/S,027 ,PLUGGED,OBSERVATION,OBSERVATION,NOT APPLICABLE,DEVELOPMENT, NO,11.09.2003,01.10.2003,29.01.2003,30.01.2003,BALDER,2326-P,25/11-1 Balder,NO,60.3,1982.6,4813.0,128.5,,NORTH SEA,RINGHORNE,JACKET 4 LEGS,FIXED,RINGHORNE,2-A,NO,NOT APPLICABLE,2003,2003,,,01.10.2003,,99,ED50  ,59,15,57.69,N,2,26,59.53,E,59.266025,2.449869,6569956.12,468636.53,31,25,8,C,13,,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=4806,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=4806,initial             ,                                        ,4806,44210,43562,,01.10.2005,20988,,280849,280849,0,23.02.2021,09.03.2022,28.04.2022
25/8-C-13 A,25/8-C-13,Esso Exploration and Production Norway A/S,027 ,PLUGGED,PRODUCTION,PRODUCTION,OIL,DEVELOPMENT, NO,05.10.2003,05.11.2003,,,BALDER,2327-P,25/11-1 Balder,NO,60.3,1807.3,5481.0,128.5,1620.0,NORTH SEA,RINGHORNE,JACKET 4 LEGS,FIXED,RINGHORNE,2-A,NO,OIL,2003,2003,,,23.04.2012,,50,ED50  ,59,15,57.69,N,2,26,59.53,E,59.266025,2.449869,6569956.12,468636.53,31,25,8,C,13,A,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=4807,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=4807,sidetrack           ,25/8-C-13                               ,4807,44210,43562,,05.11.2005,20988,,280849,280849,0,23.02.2021,09.03.2022,28.04.2022
25/8-C-13 B,25/8-C-13,ExxonMobil Exploration and Production Norway AS,027 ,PLUGGED,OBSERVATION,OBSERVATION,OIL,DEVELOPMENT, NO,24.04.2012,24.05.2012,,,RINGHORNE ØST,3449-P,25/8-14 S,NO,60.3,1998.0,4508.0,128.5,320.0,NORTH SEA,RINGHORNE,JACKET 4 LEGS,FIXED,RINGHORNE,2-A,NO,OIL,2012,2012,,,24.05.2012,,99,ED50  ,59,15,57.69,N,2,26,59.53,E,59.266025,2.449869,6569956.12,468636.53,31,25,8,C,13,B,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=6801,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=6801,sidetrack           ,25/8-C-13 A                             ,6801,2472571,3505505,,24.05.2014,20988,,280849,280849,0,23.02.2021,06.10.2015,28.04.2022
25/8-C-13 C,25/8-C-13,ExxonMobil Exploration and Production Norway AS,027 ,PRODUCING,PRODUCTION,PRODUCTION,OIL,DEVELOPMENT, NO,30.05.2012,07.07.2012,,,RINGHORNE ØST,3450-P,25/8-14 S,NO,60.3,1996.0,4536.0,128.5,1236.0,NORTH SEA,RINGHORNE,JACKET 4 LEGS,FIXED,RINGHORNE,2-A,NO,OIL,2012,2012,,,,,50,ED50  ,59,15,57.69,N,2,26,59.53,E,59.266025,2.449869,6569956.12,468636.53,31,25,8,C,13,C,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=6802,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=6802,sidetrack           ,25/8-C-13 B                             ,6802,2472571,3505505,,07.07.2014,20988,,280849,280849,0,23.02.2021,06.10.2015,28.04.2022
25/8-C-14,25/8-C-14,Esso Exploration and Production Norway A/S,027 ,PLUGGED,OBSERVATION,OBSERVATION,NOT APPLICABLE,DEVELOPMENT, NO,12.06.2004,11.07.2004,,,BALDER,2432-P,25/8-10 S Ringhorne,NO,60.3,1838.0,5612.0,128.5,,NORTH SEA,RINGHORNE,JACKET 4 LEGS,FIXED,RINGHORNE,2-A,NO,NOT APPLICABLE,2004,2004,,,11.07.2004,,99,ED50  ,59,15,57.75,N,2,26,59.83,E,59.266042,2.449953,6569957.94,468641.30,31,25,8,C,14,,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=4943,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=4943,initial             ,                                        ,4943,52316,43562,,11.07.2006,20988,,280849,280849,0,23.02.2021,06.10.2015,28.04.2022
25/8-C-14 A,25/8-C-14,ExxonMobil Exploration and Production Norway AS,027 ,PLUGGED,OBSERVATION,OBSERVATION,OIL,DEVELOPMENT, NO,04.01.2006,10.02.2006,,,RINGHORNE ØST,2433-P,25/8-14 S,NO,60.3,2262.0,5405.0,128.5,1608.0,NORTH SEA,RINGHORNE,JACKET 4 LEGS,FIXED,RINGHORNE,2-A,NO,OIL,2006,2006,,,10.02.2006,,99,ED50  ,59,15,57.75,N,2,26,59.83,E,59.266042,2.449953,6569957.94,468641.30,31,25,8,C,14,A,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=4944,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=4944,sidetrack           ,25/8-C-14                               ,4944,2472571,3505505,,10.02.2008,20988,,280849,280849,0,23.02.2021,09.03.2022,28.04.2022
25/8-C-14 B,25/8-C-14,ExxonMobil Exploration and Production Norway AS,027 ,INJECTING,INJECTION,PRODUCTION,GAS,DEVELOPMENT, NO,13.02.2006,26.02.2006,,,RINGHORNE ØST,2656-P,25/8-14 S,NO,60.3,1998.0,4920.0,128.5,4173.0,NORTH SEA,RINGHORNE,JACKET 4 LEGS,FIXED,RINGHORNE,2-A,NO,OIL,2006,2006,,,,,91,ED50  ,59,15,57.75,N,2,26,59.83,E,59.266042,2.449953,6569957.94,468641.30,31,25,8,C,14,B,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=5245,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=5245,sidetrack           ,25/8-C-14 A                             ,5245,2472571,3505505,,26.02.2008,20988,,280849,280849,0,23.02.2021,06.10.2015,28.04.2022
25/8-C-15,25/8-C-15,Esso Exploration and Production Norway A/S,027 ,PLUGGED,INJECTION,INJECTION,CUTTINGS,DEVELOPMENT, NO,27.10.2002,13.11.2002,16.10.2002,20.10.2002,BALDER,2188-P,25/8-11 Ringhorne,NO,60.3,1109.5,1372.0,128.5,,NORTH SEA,RINGHORNE,JACKET 4 LEGS,FIXED,RINGHORNE,2-A,NO,CUTTINGS,2002,2002,,,28.11.2012,,171,ED50  ,59,15,57.87,N,2,26,59.56,E,59.266075,2.449878,6569961.68,468637.06,31,25,8,C,15,,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=4619,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=4619,initial             ,                                        ,4619,44318,43562,,13.11.2004,20988,,280849,280849,0,23.02.2021,06.10.2015,28.04.2022
25/8-C-15 A,25/8-C-15,ExxonMobil Exploration and Production Norway AS,027 ,PLUGGED,OBSERVATION,OBSERVATION,NOT APPLICABLE,DEVELOPMENT, NO,29.11.2012,24.12.2012,,,BALDER,3543-P,25/8-C-20,NO,60.3,1986.0,3191.0,128.5,334.0,NORTH SEA,RINGHORNE,JACKET 4 LEGS,FIXED,RINGHORNE,2-A,NO,OIL,2012,2012,,,27.12.2012,,99,ED50  ,59,15,57.87,N,2,26,59.56,E,59.266075,2.449878,6569961.68,468637.06,31,25,8,C,15,A,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=7036,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=7036,sidetrack           ,25/8-C-15                               ,7036,2455295,43562,,24.12.2014,20988,,280849,280849,0,23.02.2021,06.10.2015,28.04.2022
25/8-C-15 B,25/8-C-15,ExxonMobil Exploration and Production Norway AS,027 ,WILL NEVER BE DRILLED,PRODUCTION,PRODUCTION,,DEVELOPMENT, NO,,,,,BALDER,3544-P,25/8-1 (Ringhorne Forseti),NO,60.3,,,128.5,,NORTH SEA,RINGHORNE,JACKET 4 LEGS,FIXED,RINGHORNE,2-A,NO,OIL,0,0,,,,,81,ED50  ,59,15,57.87,N,2,26,59.56,E,59.266075,2.449878,6569961.68,468637.06,31,25,8,C,15,B,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=7037,,sidetrack           ,25/8-C-15 A                             ,7037,44312,43562,,,20988,,280849,280849,0,23.02.2021,,28.04.2022
25/8-C-16,25/8-C-16,Esso Exploration and Production Norway A/S,027 ,INJECTING,INJECTION,PRODUCTION,WATER,DEVELOPMENT, NO,24.03.2003,01.04.2003,05.02.2003,07.02.2003,BALDER,2262-P,25/8-11 Ringhorne,NO,60.3,1006.3,1073.0,128.5,,NORTH SEA,RINGHORNE,JACKET 4 LEGS,FIXED,RINGHORNE,2-A,NO,WATER,2003,2003,,,,,173,ED50  ,59,15,57.8,N,2,26,59.62,E,59.266056,2.449894,6569959.51,468637.99,31,25,8,C,16,,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=4714,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=4714,initial             ,                                        ,4714,44318,43562,,01.04.2005,20988,,280849,280849,0,23.02.2021,06.10.2015,28.04.2022
25/8-C-17,25/8-C-17,ExxonMobil Exploration and Production Norway AS,027 ,PRODUCING,PRODUCTION,PRODUCTION,OIL,DEVELOPMENT, NO,11.04.2006,18.05.2006,,,RINGHORNE ØST,2696-P,25/8-14 S,NO,60.3,1994.0,5428.0,128.0,,NORTH SEA,RINGHORNE,JACKET 4 LEGS,FIXED,RINGHORNE,2-A,NO,OIL,2006,2006,,,,,50,ED50  ,59,15,58.07,N,2,26,59.24,E,59.266131,2.449789,6569967.91,468631.72,31,25,8,C,17,,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=5308,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=5308,initial             ,                                        ,5308,2472571,3505505,,18.05.2008,20988,,280849,280849,0,23.02.2021,06.10.2015,28.04.2022
25/8-C-18,25/8-C-18,Esso Exploration and Production Norway A/S,027 ,PLUGGED,OBSERVATION,OBSERVATION,NOT APPLICABLE,DEVELOPMENT, NO,03.05.2003,31.05.2003,,,BALDER,2284-P,25/8-C-20,NO,60.3,2073.0,3199.0,128.5,,NORTH SEA,RINGHORNE,JACKET 4 LEGS,FIXED,RINGHORNE,2-A,NO,NOT APPLICABLE,2003,2003,,,31.05.2003,,99,ED50  ,59,15,57.96,N,2,26,59.15,E,59.266100,2.449764,6569964.52,468630.59,31,25,8,C,18,,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=4744,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=4744,initial             ,                                        ,4744,2455295,43562,,31.05.2005,20988,,280849,280849,0,23.02.2021,09.03.2022,28.04.2022
25/8-C-18 A,25/8-C-18,Esso Exploration and Production Norway A/S,027 ,PLUGGED,INJECTION,INJECTION,WATER,DEVELOPMENT, NO,05.06.2003,07.07.2003,,,BALDER,2289-P,25/8-11 Ringhorne,NO,60.3,2019.0,6500.0,128.5,1555.0,NORTH SEA,RINGHORNE,JACKET 4 LEGS,FIXED,RINGHORNE,2-A,NO,WATER,2003,2003,,,22.09.2005,,173,ED50  ,59,15,57.96,N,2,26,59.15,E,59.266100,2.449764,6569964.52,468630.59,31,25,8,C,18,A,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=4750,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=4750,sidetrack           ,25/8-C-18                               ,4750,44318,43562,,07.07.2005,20988,,280849,280849,0,23.02.2021,09.03.2022,28.04.2022
25/8-C-18 B,25/8-C-18,ExxonMobil Exploration and Production Norway AS,027 ,INJECTING,INJECTION,INJECTION,WATER,DEVELOPMENT, NO,23.09.2005,11.10.2005,,,BALDER,2600-P,25/8-11 Ringhorne,NO,60.3,1973.0,6061.0,128.5,5560.0,NORTH SEA,RINGHORNE,JACKET 4 LEGS,FIXED,RINGHORNE,2-A,NO,WATER,2005,2005,,,,,173,ED50  ,59,15,57.96,N,2,26,59.15,E,59.266100,2.449764,6569964.52,468630.59,31,25,8,C,18,B,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=5184,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=5184,sidetrack           ,25/8-C-18 A                             ,5184,44318,43562,,11.10.2007,20988,,280849,280849,0,23.02.2021,06.10.2015,28.04.2022
